id,Chief of Technology,Systems Manager,Network Manager,Database Administrator,Software Developer,Tester,Quality Assurance Analyst,Web Developer,Penetration Tester,Data Scientist,Chief Executive,Client Support Manager,Operations Manager,Sales Manager,Financial Manager,Human Resources Manager,Project Manager,Product Manager,Marketing Specialist,Designer,Recruiter,English,Spannish,French,German,Russian,Portuguese,HTML,CSS,Bootstrap,Tailwind.css,Javascript,Python,C,C++,Java,React,Vue,PHP,Flutter,SQL,NoSQL,PostgreSQL,MySQL,R,Dart,Linux,Flask,Django,Laravel,Node.js,Git,Docker,Kubernetes,Android,IOS,AWS,Azure,Office Suit,Agile,Google Analytic,Blender,Photoshop,Video Editing,Graphic Design,Filming,Professional Writing,Communication,Negotiation,Speaking,Management,Team working,Critical Thinking,Coordination
gamescanners,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,86,21,91,83,58,90,5,82,52,40,98,43,42,35,17,86,89,98,76,81,15,4,91,65,35,90,24,37,49,62,15,23,54,51,20,66,83,37,71,89,94,87,39,17,52,79,49,37,51,32,96,88,49
trannybulletin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,49,0,60,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,3,24,42,1,54,100,75,50,37,69,36,85,16,20,49
insurancefire,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,59,9,64,47,66,95,42,71,1,40,68,66,50,0,73,13,81,63,55,81,30,63,40,99,95,86,94,70,70,77,65,21,78,43,40,56,79,63,85,54,79,96,46,4,75,25,28,42,61,87,37,17
fantasticalfred,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,86,78,47,57,9,46,49,88,63,16,31,8,80,96,13,82,61,77,26,24,63,19,48,56,16,87,59,63,64,81,10,54,29,30,51,49,70,62,86,15,46,27,43,59,0,8,96,50,85,38,29,44
brideimpaired,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,30,81,14,69,86,65,63,57,69,44,76,50,37,37,44,43,23,45,40,80,8,99,37,89,80,94,99,2,48,25,77,3,13,23,53,66,61,18,21,16,7,4,91,66,78,34,1,86,11,0,45,70
podcastreception,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85,83,77,7,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,55,29,83,69,89,14,7,8,59,83,51,83,27,66,74
harrisblanket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,97,25,82,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,33,32,35,43,70,69,65,53,66,72,12,81,56,82,9
bangbuseditor,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,76,8,50,49,32,45,84,12,39,37,90,6,84,8,49,30,18,56,62,67,16,89,4,63,63,83,61,38,38,59,14,40,27,37,28,89,57,72,57,15,76,96,2,15,5,59,53,59,20,18,89,8
interestednon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,97,20,17,53,84,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,69,60,28,91,19,88,65,85,96,13,47,75,46,89,21
surgeonunknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,71,99,59,57,65,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,65,60,80,78,23,12,57,38,18,11,68,88,81,5
coveredchargers,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,48,43,66,100,35,77,27,52,2,54,48,7,82,5,57,12,87,7,45,43,31,19,78,46,45,95,2,86,16,86,65,92,86,12,32,58,52,93,32,25,54,33,92,57,36,68,64,44,53,92,28,83
nbccylinder,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82,99,46,65,65,15,97,9,33,46,86,3,84,49,12,75,38,40,34,82,70,97,37,36,92,4,38,61,68,5,29,7,23,88,30,33,100,35,67,69,41,83,28,9,32,70,72,10,72,28,9,61,77
regardsmaple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,16,79,94,34,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,25,48,79,85,37,29,83,23,1,60,74,88,17,34,88
stressviolent,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,61,32,87,65,27,42,75,11,45,9,25,100,28,39,93,86,11,52,2,90,65,30,7,22,28,56,88,4,21,87,43,34,33,0,53,52,61,56,49,65,5,17,3,98,75,68,34,37,63,46,67,24
darknesswanna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,88,53,78,24,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,88,4,67,75,77,53,69,2,37,36,52,95,54,11,67
aspectallocation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,54,9,71,58,92,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,38,27,4,99,35,45,24,80,81,42,68,94,69,63,54
saidmunicipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,57,4,59,57,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,82,88,100,34,6,34,24,43,85,92,29,2,25,80,44
lesliearthur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,68,44,45,10,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,37,44,9,51,10,76,38,1,5,75,26,26,98,87,38
ampwildlife,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38,12,31,100,19,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,68,94,78,44,15,20,97,24,74,21,47,88,41,46,13
burningscripting,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,72,59,89,94,52,57,83,92,37,11,32,96,81,15,33,97,97,9,4,2,46,85,39,65,14,44,45,29,70,79,22,76,33,63,45,47,25,64,73,30,92,18,52,24,55,63,99,36,3,24,45,42
bradleylenders,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75,81,81,85,39,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,52,41,16,93,82,99,78,26,35,21,39,26,91,70,30
lloydcurious,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,64,60,38,81,34,26,1,96,78,5,94,8,82,66,28,89,16,86,78,56,44,37,22,10,77,68,33,68,65,22,78,60,99,92,48,90,14,62,10,9,57,6,87,10,30,79,37,70,62,59,64,26
bsbusiness,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,60,31,44,32,54,80,71,81,37,50,33,10,7,78,38,31,12,10,61,19,45,76,69,2,44,63,56,76,93,88,66,52,6,46,31,40,81,55,90,40,86,86,9,49,28,97,33,53,32,5,72,45
reliancetherapeutic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,66,29,0,61,65,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,75,70,28,73,67,95,83,93,16,94,27,96,23,33,15
nirvanabacked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,31,71,77,40,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,73,100,70,17,17,84,63,68,49,66,98,19,35,4,64
cottagemessenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83,17,36,38,54,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,11,10,33,52,0,84,78,27,7,76,13,29,48,25,56
monicacasio,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,94,62,75,40,54,63,73,100,95,31,51,83,30,87,78,52,5,11,90,72,16,31,7,73,60,51,2,49,9,95,50,93,59,79,13,81,15,42,38,2,28,92,65,73,52,94,51,24,32,4,11
ruralcal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,58,79,68,93,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,53,43,46,77,55,93,10,52,69,73,59,99,49,93,24
potteryarabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,70,72,86,52,87,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,91,59,79,83,45,23,13,48,26,2,4,47,37,56,17
situntitled,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,68,9,49,65,63,42,68,88,47,98,55,97,23,51,26,92,23,9,43,38,60,12,1,45,81,79,6,29,34,85,38,43,27,84,51,72,82,27,89,15,97,50,73,2,14,78,13,94,30,32,56,51
aimorchestra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,89,42,37,50,84,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,91,17,71,58,58,53,2,85,78,38,57,37,60,32,4
onevictorian,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,64,65,57,49,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,50,99,9,43,52,48,86,3,76,63,11,37,97,89,69
affordableyu,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,34,79,6,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,38,20,14,30,3,61,76,2,93,3,46,0,56,68,67
brutalcanal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37,33,97,25,33,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,27,70,44,21,71,74,3,32,82,4,39,93,14,98,5
chanconcerning,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90,64,25,96,59,29,34,78,100,72,40,97,65,22,18,54,51,24,3,7,24,69,60,84,39,87,87,92,72,77,68,19,78,69,7,35,0,97,6,79,75,4,21,70,74,83,83,38,87,37,85,25,33
hkpostcard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82,96,26,41,81,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29,64,64,44,62,100,35,79,2,70,45,30,68,60,38
manitobapages,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90,13,83,5,33,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,37,31,96,100,12,89,93,82,23,80,50,43,97,32,14
vermontreproductive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,56,67,71,37,93,56,43,70,53,98,35,62,3,27,8,54,4,22,68,42,87,100,17,60,19,66,92,66,86,88,56,63,74,88,11,97,71,81,21,66,65,71,32,39,85,48,78,26,38,18,69,67
randretention,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1,86,78,31,1,63,74,15,36,15,36,10,86,82,58,28,61,49,25,95,52,76,28,57,81,8,46,53,42,36,74,56,84,34,37,84,52,47,16,75,32,49,53,35,43,13,98,75,13,69,84,12
tellscarroll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44,46,0,14,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,24,67,49,55,21,28,27,28,6,46,39,10,4,66
stephensri,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,97,49,62,73,21,32,78,51,75,87,29,39,11,57,75,28,88,2,86,11,26,61,9,75,8,86,42,62,87,95,73,62,97,6,24,15,89,17,59,61,65,41,42,6,21,38,92,57,16,95,43,14
aprillegal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,91,46,12,85,53,100,32,26,35,89,12,63,38,78,37,93,18,18,71,43,86,22,40,29,83,80,10,62,44,32,96,79,81,100,1,95,21,82,85,34,6,0,92,96,84,95,10,21,33,79,61,65
wolfcellular,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,6,91,43,86,93,81,16,55,20,56,6,10,88,42,78,63,22,64,31,52,33,74,7,90,29,58,40,42,10,55,91,37,64,97,12,35,31,45,92,79,67,13,29,40,21,71,48,78,95,59,82,4
scoopanatomy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,57,45,30,27,33,53,70,37,62,9,0,83,22,16,88,31,40,72,43,85,79,36,16,32,94,74,14,80,29,88,8,41,8,21,23,17,44,31,3,31,100,70,59,17,23,21,88,34,49,31,89,15
gaycomplaint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,51,11,1,80,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,54,88,55,10,28,48,92,11,48,42,24,78,76,71
signalsell,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,59,94,97,68,82,62,51,3,57,98,61,51,43,68,11,21,43,22,91,87,81,66,52,63,52,64,86,32,75,0,6,26,63,68,32,74,94,84,79,44,64,17,14,75,93,58,25,90,48,52,74,0
hilladvocacy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,51,57,45,15,34,96,6,97,5,22,67,94,5,76,37,64,69,99,37,77,47,57,96,57,28,81,37,10,11,90,76,39,52,10,1,42,50,10,55,25,23,5,25,37,67,89,99,37,84,32,88,78
njkitty,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,22,23,66,95,44,45,54,21,11,63,27,59,77,61,23,5,46,6,65,26,83,11,88,34,35,74,75,46,3,87,35,78,85,26,51,21,19,59,12,25,66,81,99,55,2,30,16,37,50,95,37,25
debutfailing,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,58,3,85,34,47,73,73,18,94,15,57,13,27,82,15,48,38,53,52,22,26,84,74,38,70,7,77,16,8,55,26,16,69,75,93,61,75,57,63,38,48,8,65,49,89,25,4,63,97,35,97,19
steeldrinks,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,85,43,8,80,76,12,34,74,74,58,91,35,95,14,44,65,39,6,79,39,23,37,78,35,40,28,18,67,92,15,9,80,48,22,97,38,90,61,93,78,80,80,8,40,76,10,83,24,96,74,94,15
metresrather,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,59,85,72,61,78,36,100,46,58,45,22,17,52,85,42,91,10,13,47,11,18,100,12,92,45,30,56,84,41,5,49,10,86,83,10,57,95,71,33,4,55,48,3,57,34,25,30,39,53,0,50,20
similargreetings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,78,31,30,8,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,86,18,96,59,34,24,46,0,80,92,22,77,74,31,79
magicalphysiology,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,46,15,78,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,79,78,5,52,10,23,45,72,63,24,47,59,73,11,54
hcexpired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,54,8,93,96,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,51,79,79,74,24,25,3,42,76,57,66,48,58,49,81
protocolsextensions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,79,18,71,100,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,41,96,40,14,6,85,50,28,95,84,42,38,22,62,88
flagoscar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,77,90,44,84,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,83,2,16,11,26,93,5,84,30,12,31,15,100,10,33
forgotvietnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70,93,22,43,98,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,68,44,59,85,77,51,47,66,24,63,92,21,76,50,52
linkedfile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51,67,15,43,29,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,12,45,15,25,41,36,21,53,50,15,29,16,58,82,82
cumshotcrops,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,7,79,90,19,41,86,23,50,88,34,57,90,89,2,37,2,55,27,82,85,2,14,85,84,86,36,3,82,40,77,47,70,85,69,87,80,99,57,83,16,82,92,1,21,91,96,46,90,1,59,14,8
simodule,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,57,83,94,78,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,79,1,67,8,7,4,24,30,76,3,99,59,41,56,75
audiencebookmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68,53,49,89,32,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,55,77,39,78,14,92,40,15,31,99,53,39,30,63,84
injuriesdressing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90,5,96,10,55,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,83,9,54,31,40,16,92,99,58,39,99,8,46,79,41
compilerregions,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,5,62,94,57,39,89,51,18,12,55,4,61,11,5,18,11,22,19,12,17,21,16,81,25,10,31,62,61,77,49,19,23,88,2,76,45,1,7,89,33,25,49,51,62,62,30,55,74,77,32,67,8
routineinfection,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,95,16,43,84,63,63,41,54,4,36,8,94,58,42,0,36,61,42,12,33,10,93,85,3,77,72,60,25,30,47,89,48,48,75,87,54,18,48,70,62,68,58,44,41,54,50,15,88,92,77,42,63
flpopulations,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,15,41,90,56,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,87,35,56,67,39,58,40,28,51,93,66,31,10,46,46
orderingstones,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,80,58,9,15,2,76,42,27,56,30,26,2,20,8,46,32,44,10,34,25,94,89,18,20,14,59,3,64,11,40,5,100,41,28,59,87,65,99,30,45,85,19,97,43,49,17,64,26,59,8,88,45
shiplil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,90,88,66,92,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,57,1,30,30,99,69,4,34,63,38,64,49,54,70,13
relaxlocks,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,92,59,66,51,45,95,46,7,60,65,10,58,77,7,27,16,46,56,17,52,86,17,28,16,18,8,99,19,12,54,68,86,70,13,87,67,5,11,80,25,3,58,12,55,41,37,50,64,6,65,77,51
burlingtonargentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64,95,90,81,54,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,78,26,57,73,92,37,64,83,57,7,3,43,57,39,73
insertionyemen,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,13,56,4,54,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,36,36,67,37,6,35,5,1,92,22,36,16,45,4,72
authoritiesintelligent,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,12,43,66,38,97,100,35,84,38,48,7,17,77,89,97,94,17,90,72,88,89,20,0,16,99,97,53,4,12,4,11,34,56,88,17,37,57,92,27,23,5,16,93,74,1,16,72,93,69,90,71,36
understoodmothers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,29,12,3,75,20,87,4,53,52,23,69,93,24,73,86,86,45,82,7,47,12,4,17,58,86,32,87,32,70,58,47,14,7,82,82,3,8,20,68,44,16,11,77,89,44,15,47,85,83,93,47,54
learnedtrinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,89,2,50,15,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,51,34,6,48,63,74,38,60,92,41,32,9,3,4,44
alternativecult,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,38,29,23,53,36,52,73,95,57,31,34,67,39,42,44,41,31,7,68,94,85,84,10,42,81,92,99,63,88,91,86,11,79,6,80,22,89,14,47,3,86,67,96,97,20,86,12,93,62,10,68,17
pickingremoved,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,15,99,32,70,16,94,38,71,30,40,38,25,53,7,11,16,70,5,31,0,29,67,27,61,4,72,16,83,95,99,35,89,14,20,94,3,41,19,0,29,45,42,100,9,64,21,70,53,95,12,75,69
essentialsannually,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,15,53,34,80,87,74,98,68,88,76,19,35,57,99,12,3,60,98,33,77,23,28,33,39,78,3,63,60,67,25,81,36,22,62,35,16,75,78,54,26,71,7,26,23,91,97,30,50,26,99,51
idegordon,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86,45,52,12,77,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,9,7,85,68,49,35,4,83,46,90,63,8,86,18,31
datedbanks,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59,41,83,26,12,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,91,15,27,31,49,11,39,68,41,33,91,2,44,64,10
conceptsrecommendations,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,17,91,36,92,55,77,32,81,25,23,64,95,26,37,13,12,74,21,17,27,18,48,56,67,55,73,33,76,6,2,5,30,37,65,26,27,91,46,82,22,3,43,41,14,82,90,59,27,47,24,15,95
comfortableta,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,88,34,86,92,59,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,43,41,48,72,78,12,11,54,71,6,40,14,13,12,30
nominationcalculations,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,17,52,16,52,30,13,14,86,55,78,47,72,25,11,4,11,63,17,56,13,33,19,7,17,8,83,14,56,2,31,40,81,71,44,10,65,70,48,19,29,48,62,76,96,14,51,27,36,36,93,81,14
experiencingexpo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,43,72,23,67,47,12,100,67,12,1,55,69,5,79,50,89,80,29,84,29,58,85,25,1,54,90,13,26,22,49,39,60,13,4,9,97,58,70,82,60,60,17,50,45,61,64,59,20,13,67,82,84
sakehim,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,78,40,38,47,28,45,34,45,23,85,36,79,33,57,54,30,55,31,79,92,53,55,35,77,7,32,44,73,76,95,6,32,98,40,76,56,25,66,37,88,5,55,34,53,98,100,13,81,97,31,77,1
electionsadvertiser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,95,65,83,48,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,63,51,34,63,73,80,72,59,7,11,40,63,81,61,7
rssynthesis,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,84,43,60,82,78,62,61,19,37,40,85,64,64,43,25,82,27,88,57,38,85,16,87,31,93,91,35,38,22,15,60,38,91,31,5,2,86,51,82,8,85,20,14,33,36,49,39,32,23,78,88,99
assistelectronic,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,75,35,34,25,86,25,81,3,94,20,60,82,41,33,94,23,40,81,14,78,0,87,5,72,38,49,84,32,49,91,82,23,53,63,83,4,10,8,32,23,88,30,48,37,85,89,15,81,85,83,80,88
fundsincreased,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,65,40,76,68,16,44,39,39,72,5,47,3,38,90,63,97,99,36,53,38,70,1,51,7,84,8,1,64,81,78,10,9,88,46,9,22,69,57,28,66,18,44,30,46,38,77,60,74,52,34,83,29
